product_id,license_number,license_year,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,dosage_form_group,preparation_type,route_raw,route_normalized,oral_liquid_inclusion_evidence,indication_raw,indication_normalized,therapeutic_class,legal_category,license_status,license_expiry_date,applicant,manufacturer,source_id,verified_at
oral_liquid_00885,衛署藥製字第044198號,2001,嗽穩好　糖漿,SOWHO SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=嗽穩好　糖漿 / SOWHO SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰。,鎮咳、袪痰。,antihistamine; cough; expectorant_mucolytic,製　劑,active,2031/01/11,井田國際醫藥廠股份有限公司,井田國際醫藥廠股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00886,衛署藥輸字第022447號,1999,安滅菌糖漿用粉劑457毫克/5毫升,AUGMENTIN SYRUP 457MG/5ML,糖漿用粉劑,other_reconstituted_oral_liquid,other_reconstituted_oral_liquid,requires_reconstitution,詳見仿單。,oral,"TFDA dosage form=糖漿用粉劑; approved use=詳見仿單。; names=安滅菌糖漿用粉劑457毫克/5毫升 / AUGMENTIN SYRUP 457MG/5ML. Inclusion uses dosage form and approved oral route, not indication alone.",葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症。,葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症。,antibiotic,製　劑,active,2029/04/08,荷商葛蘭素史克藥廠股份有限公司臺灣分公司,裕利股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00887,衛部藥製字第060360號,2019,"""長安""咳友糖漿","Coio Syrup ""C.A.""",糖漿劑,syrup,syrup,ready_to_use,請詳見仿單,oral,"TFDA dosage form=糖漿劑; approved use=請詳見仿單; names=""長安""咳友糖漿 / Coio Syrup ""C.A."". Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰。,鎮咳、袪痰。,antihistamine; cough; expectorant_mucolytic,製　劑,active,2031/01/22,長安化學工業股份有限公司,長安化學工業股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00888,衛署藥製字第036723號,1993,胃舒康液２％,WESCON DROP 2%,內服液劑,oral_solution,oral_solution,ready_to_use,成人及 3 歲以上，一天 3 至 4 次，或需要時服用。成人每次 2ml 3 歲以下，請洽醫師診治。,oral,"TFDA dosage form=內服液劑; approved use=成人及 3 歲以上，一天 3 至 4 次，或需要時服用。成人每次 2ml 3 歲以下，請洽醫師診治。; names=胃舒康液２％ / WESCON DROP 2%. Inclusion uses dosage form and approved oral route, not indication alone.",解除脹氣、緩解脹氣相關症狀。,解除脹氣、緩解脹氣相關症狀。,gastrointestinal,製　劑,active,2028/09/06,萬宇康有限公司,約克製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00889,衛署藥製字第036864號,1993,"""井田""亞涕液","ACTIN SOLUTION ""CHINTENG""",內服液劑,oral_solution,oral_solution,ready_to_use,成人一次10ML，一天3至4次，每次間隔4小時以上服用。12歲以上，適用成人劑量。6歲以上未滿12歲，適用成人劑量之1/2。使用於6歲以下之患者前，請先詢問醫師。,oral,"TFDA dosage form=內服液劑; approved use=成人一次10ML，一天3至4次，每次間隔4小時以上服用。12歲以上，適用成人劑量。6歲以上未滿12歲，適用成人劑量之1/2。使用於6歲以下之患者前，請先詢問醫師。; names=""井田""亞涕液 / ACTIN SOLUTION ""CHINTENG"". Inclusion uses dosage form and approved oral route, not indication alone.",緩解過敏性鼻炎、枯草熱所引起之相關症狀(鼻塞、流鼻水、打噴嚏、眼睛及喉部搔癢)。,緩解過敏性鼻炎、枯草熱所引起之相關症狀(鼻塞、流鼻水、打噴嚏、眼睛及喉部搔癢)。,other,製　劑,active,2028/10/22,井田國際醫藥廠股份有限公司,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00890,衛署藥製字第036954號,1993,〝正和〞止咳糖漿,"COTU SYRUP ""C.H.""",糖漿劑,syrup,syrup,ready_to_use,一日三次，15歲以上每次6ml，11~14歲每次4ml，8~10歲每次3ml，飯後服用。,oral,"TFDA dosage form=糖漿劑; approved use=一日三次，15歲以上每次6ml，11~14歲每次4ml，8~10歲每次3ml，飯後服用。; names=〝正和〞止咳糖漿 / COTU SYRUP ""C.H."". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（咳嗽、喀痰、流鼻水、鼻塞、打噴嚏）。,緩解感冒之各種症狀（咳嗽、喀痰、流鼻水、鼻塞、打噴嚏）。,antihistamine; cough; expectorant_mucolytic,製　劑,active,2028/11/23,正和製藥股份有限公司新營廠,正和製藥股份有限公司新營廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00891,衛署藥製字第037560號,1994,"""長安""鎮痛熱液","CHENTUNGJO SOLUTION ""C.A.""",內服液劑,oral_solution,oral_solution,ready_to_use,一日三次，飯後服用。成人每次10ml，15歲以上適用成人劑量；11歲以上未滿15歲，每次6.5ml；7歲以上未滿11歲，每次5ml；3歲以上未滿7歲，每次3ml；3歲以下之嬰幼兒，使用前請洽醫師。,oral,"TFDA dosage form=內服液劑; approved use=一日三次，飯後服用。成人每次10ml，15歲以上適用成人劑量；11歲以上未滿15歲，每次6.5ml；7歲以上未滿11歲，每次5ml；3歲以上未滿7歲，每次3ml；3歲以下之嬰幼兒，使用前請洽醫師。; names=""長安""鎮痛熱液 / CHENTUNGJO SOLUTION ""C.A."". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（發燒、頭痛、咽喉痛、關節痛、肌肉痛、流鼻水、鼻塞、打噴嚏、喀痰）。,緩解感冒之各種症狀（發燒、頭痛、咽喉痛、關節痛、肌肉痛、流鼻水、鼻塞、打噴嚏、喀痰）。,antipyretic_analgesic; antihistamine; expectorant_mucolytic,製　劑,active,2029/05/05,長安化學工業股份有限公司,長安化學工業股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00892,衛署藥製字第048096號,2006,"""井田"" 醫喘液","YICHUAN Liquid ""Chinteng""",內服液劑,oral_solution,oral_solution,ready_to_use,如仿單。,oral,"TFDA dosage form=內服液劑; approved use=如仿單。; names=""井田"" 醫喘液 / YICHUAN Liquid ""Chinteng"". Inclusion uses dosage form and approved oral route, not indication alone.",支氣管氣喘、慢性支氣管炎、肺氣腫諸疾患之氣道閉塞性障礙。,支氣管氣喘、慢性支氣管炎、肺氣腫諸疾患之氣道閉塞性障礙。,other,製　劑,active,2031/07/11,井田國際醫藥廠股份有限公司,井田國際醫藥廠股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00893,衛署藥製字第050206號,2009,“晟德”派卡登內服液劑,Piracetam Oral Solution“Center”,內服液劑,oral_solution,oral_solution,ready_to_use,詳見仿單。,oral,"TFDA dosage form=內服液劑; approved use=詳見仿單。; names=“晟德”派卡登內服液劑 / Piracetam Oral Solution“Center”. Inclusion uses dosage form and approved oral route, not indication alone.",對腦血管障礙及老化所引起的智力障礙可能有效、皮質性陣發性抽搐之輔助療法。,對腦血管障礙及老化所引起的智力障礙可能有效、皮質性陣發性抽搐之輔助療法。,other,製　劑,active,2029/06/23,晟德大藥廠股份有限公司,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00894,衛署藥製字第022954號,1982,人生克感冒液,"COLDLESS SOLUTION ""JENSHENG""",內服液劑,oral_solution,oral_solution,ready_to_use,成人每次10ml，一天3-4次。12歲以上適用成人劑量。6歲以上未滿12歲，適用成人劑量之1/2。3歲以上未滿6歲，適用成人劑量之1/4。3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,oral,"TFDA dosage form=內服液劑; approved use=成人每次10ml，一天3-4次。12歲以上適用成人劑量。6歲以上未滿12歲，適用成人劑量之1/2。3歲以上未滿6歲，適用成人劑量之1/4。3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=人生克感冒液 / COLDLESS SOLUTION ""JENSHENG"". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀(咽喉痛、畏寒、發燒、頭痛、關節痛、肌肉酸痛、流鼻水、鼻塞、打噴嚏、咳嗽、喀痰)。,緩解感冒之各種症狀(咽喉痛、畏寒、發燒、頭痛、關節痛、肌肉酸痛、流鼻水、鼻塞、打噴嚏、咳嗽、喀痰)。,antipyretic_analgesic; antihistamine,製　劑,active,2024/05/25,人生製藥股份有限公司,人生製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00895,衛署藥製字第023275號,1981,"""龍杏""止暈車糖漿（氯苯生僉二苯安明）","CHIFUNZE SYRUP (DIMENHYDRINATE)""L.S.""",糖漿劑,syrup,syrup,ready_to_use,預防暈車、暈船、暈機時，於搭乘前30分鐘服用之。成人1次16ml，12歲以上適用成人劑量；6歲以上未滿12歲，1次8ml；6歲以下之兒童，請洽醫師診治，不宜自行使用。,oral,"TFDA dosage form=糖漿劑; approved use=預防暈車、暈船、暈機時，於搭乘前30分鐘服用之。成人1次16ml，12歲以上適用成人劑量；6歲以上未滿12歲，1次8ml；6歲以下之兒童，請洽醫師診治，不宜自行使用。; names=""龍杏""止暈車糖漿（氯苯生僉二苯安明） / CHIFUNZE SYRUP (DIMENHYDRINATE)""L.S."". Inclusion uses dosage form and approved oral route, not indication alone.",預防或緩解動暈症(暈車、暈船、暈機)引起之頭暈、噁心、嘔吐、頭痛等症狀。,預防或緩解動暈症(暈車、暈船、暈機)引起之頭暈、噁心、嘔吐、頭痛等症狀。,other,製　劑,active,2029/05/25,龍杏生技製藥股份有限公司,龍杏生技製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00896,衛署藥製字第031016號,2003,"""光南"" 治嗽糖漿","ANTICOUGH SYRUP ""K.N.""",糖漿劑,syrup,syrup,ready_to_use,詳如中文仿單核定本。,oral,"TFDA dosage form=糖漿劑; approved use=詳如中文仿單核定本。; names=""光南"" 治嗽糖漿 / ANTICOUGH SYRUP ""K.N."". Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰,鎮咳、袪痰,antihistamine; cough; expectorant_mucolytic,製　劑,active,2028/08/09,光南製藥股份有限公司宜蘭廠,光南製藥股份有限公司宜蘭廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00897,衛署藥製字第031182號,1988,"""永信""風熱液","FECOLE SOLUTION ""YUNG SHIN""",內服液劑,oral_solution,oral_solution,ready_to_use,一日4次。成人每次10ML，12歲以上適用成人劑量。,oral,"TFDA dosage form=內服液劑; approved use=一日4次。成人每次10ML，12歲以上適用成人劑量。; names=""永信""風熱液 / FECOLE SOLUTION ""YUNG SHIN"". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、咽喉痛、咳嗽、喀痰、胃寒、發燒、頭痛、關節痛、肌肉酸痛）。,緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、咽喉痛、咳嗽、喀痰、胃寒、發燒、頭痛、關節痛、肌肉酸痛）。,antipyretic_analgesic; antihistamine; gastrointestinal,製　劑,active,2028/12/30,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00898,衛署藥製字第042370號,1998,除咳糖漿,CHUCO SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=除咳糖漿 / CHUCO SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳。,鎮咳。,cough,製　劑,active,2028/05/19,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00899,衛署藥製字第026123號,1982,伏咳糖漿,ANTICA SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=伏咳糖漿 / ANTICA SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",支氣管氣喘、急慢性支氣管炎、肺氣腫、痙攣性氣管炎、支氣管擴張症引起之咳嗽及喀痰,支氣管氣喘、急慢性支氣管炎、肺氣腫、痙攣性氣管炎、支氣管擴張症引起之咳嗽及喀痰,expectorant_mucolytic,製　劑,active,2028/08/31,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00900,衛署藥製字第032934號,1990,利康咳內服液,LIKANCOUHG LIQUID,內服液劑,oral_solution,oral_solution,ready_to_use,通常成人劑量每次口服10mL，一日3次。小孩6~14歲每次5mL，一日三~四次，2~6歲每次5mL，一日二至三次。,oral,"TFDA dosage form=內服液劑; approved use=通常成人劑量每次口服10mL，一日3次。小孩6~14歲每次5mL，一日三~四次，2~6歲每次5mL，一日二至三次。; names=利康咳內服液 / LIKANCOUHG LIQUID. Inclusion uses dosage form and approved oral route, not indication alone.",支氣管氣喘、急慢性支氣管炎、肺氣腫、痙攣性氣管炎、支氣管擴張症引起之咳嗽及喀痰。,支氣管氣喘、急慢性支氣管炎、肺氣腫、痙攣性氣管炎、支氣管擴張症引起之咳嗽及喀痰。,expectorant_mucolytic,製　劑,active,2030/08/23,羅得化學製藥股份有限公司,羅得化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00901,衛署藥製字第033286號,1990,"""明大""麥感痛液","MI-KAM-TON SOLUTION ""M.T.""",內服液劑,oral_solution,oral_solution,ready_to_use,一日4次。成人每次8ml，12歲以上，適用成人劑量。,oral,"TFDA dosage form=內服液劑; approved use=一日4次。成人每次8ml，12歲以上，適用成人劑量。; names=""明大""麥感痛液 / MI-KAM-TON SOLUTION ""M.T."". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、咽喉痛、咳嗽、喀痰、畏寒、發燒、頭痛、關節痛、肌肉酸痛）。,緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、咽喉痛、咳嗽、喀痰、畏寒、發燒、頭痛、關節痛、肌肉酸痛）。,antipyretic_analgesic; antihistamine,製　劑,active,2028/12/31,明大化學製藥股份有限公司,明大化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00902,衛署藥製字第034044號,1991,咳舒佳液,COSICA LIQUID,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=咳舒佳液 / COSICA LIQUID. Inclusion uses dosage form and approved oral route, not indication alone.",感冒引起之咳嗽、咳痰、打噴嚏、鼻塞、流鼻水。,感冒引起之咳嗽、咳痰、打噴嚏、鼻塞、流鼻水。,expectorant_mucolytic,製　劑,active,2031/06/07,安力圻生技股份有限公司,長安化學工業股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00903,衛署藥製字第042932號,1999,"""晟德""喘敏糖漿（可多替芬）","ATHMIN SYRUP ""CENTER""(KETOTIFEN)",糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=""晟德""喘敏糖漿（可多替芬） / ATHMIN SYRUP ""CENTER""(KETOTIFEN). Inclusion uses dosage form and approved oral route, not indication alone.",支氣管氣喘、過敏性支氣管炎、與乾草熱有關之氣喘症狀、預防及治療過敏性鼻炎、過敏性皮膚反應。,支氣管氣喘、過敏性支氣管炎、與乾草熱有關之氣喘症狀、預防及治療過敏性鼻炎、過敏性皮膚反應。,other,製　劑,active,2029/04/27,晟德大藥廠股份有限公司新竹廠,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00904,衛署藥製字第042968號,1999,嘜嗽糖漿,MYSON SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=嘜嗽糖漿 / MYSON SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、祛痰。,鎮咳、祛痰。,antihistamine; cough,製　劑,active,2029/05/19,井田國際醫藥廠股份有限公司,井田國際醫藥廠股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00905,衛署藥製字第050246號,2009,諾聰服200毫克液劑,NooSafe 200 mg Solution,內服液劑,oral_solution,oral_solution,ready_to_use,詳如仿單。,oral,"TFDA dosage form=內服液劑; approved use=詳如仿單。; names=諾聰服200毫克液劑 / NooSafe 200 mg Solution. Inclusion uses dosage form and approved oral route, not indication alone.",對腦血管障礙及老化所引起的智力障礙可能有效、皮膚性陣發性抽搐之輔助療法。,對腦血管障礙及老化所引起的智力障礙可能有效、皮膚性陣發性抽搐之輔助療法。,other,製　劑,active,2029/07/22,回春堂製藥廠股份有限公司,回春堂製藥廠股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00906,內衛藥製字第005500號,1970,"""華盛頓""克痢懸浮液","KAOLI SUSPENSION ""W.P.""",懸液劑,oral_suspension,oral_suspension,ready_to_use,一天3次，或需要時服用。服用間隔應在4小時以上。成人每次8mL，12歲以上適用成人劑量；6歲以上未滿12歲，每次4mL；3歲以上未滿6歲，每次2mL；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,oral,"MR-A02: TFDA dosage form=懸液劑; approved use=一天3次，或需要時服用。服用間隔應在4小時以上。成人每次8mL，12歲以上適用成人劑量；6歲以上未滿12歲，每次4mL；3歲以上未滿6歲，每次2mL；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=""華盛頓""克痢懸浮液 KAOLI SUSPENSION ""W.P."".",緩解輕微或中度急性腹瀉。,緩解輕微或中度急性腹瀉。,other,製 劑,active,2029/05/25,華盛頓製藥廠股份有限公司,華盛頓製藥廠股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00907,內衛藥製字第007521號,1970,百勞益得口服液,PANDON D/ORAL LIQUID,液劑,oral_solution,oral_solution,ready_to_use,,oral,MR-A02: TFDA dosage form=液劑; approved use=; names=百勞益得口服液 PANDON D/ORAL LIQUID.,消除疲勞、增強體力、宿醉、營養補給,消除疲勞、增強體力、宿醉、營養補給,vitamin_or_mineral_drug,製 劑,active,2028/05/25,明通化學製藥股份有限公司第二廠,明通化學製藥股份有限公司第二廠,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00908,內衛藥製字第008873號,1970,"""生達""高克痢懸乳液","PECOLIN SUSPENSION ""STANDARD""",懸液劑,oral_suspension,oral_suspension,ready_to_use,腹瀉後使用，每次間隔至少4小時，一日不得超過4次。通常成人每次服用30毫升，依症狀增減。12歲以上，適用成人劑量；6歲以上未滿12歲，每次15毫升；3歲以上未滿6歲，每次7.5毫升。12歲以下之兒童應在醫師藥師藥劑生指示下使用，不宜自行服用。,oral,"MR-A02: TFDA dosage form=懸液劑; approved use=腹瀉後使用，每次間隔至少4小時，一日不得超過4次。通常成人每次服用30毫升，依症狀增減。12歲以上，適用成人劑量；6歲以上未滿12歲，每次15毫升；3歲以上未滿6歲，每次7.5毫升。12歲以下之兒童應在醫師藥師藥劑生指示下使用，不宜自行服用。; names=""生達""高克痢懸乳液 PECOLIN SUSPENSION ""STANDARD"".",暫時緩解輕微或中度急性腹瀉。,暫時緩解輕微或中度急性腹瀉。,other,製 劑,active,2028/05/25,生達化學製藥股份有限公司,生達化學製藥股份有限公司二廠,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00909,內衛藥製字第010696號,1970,複方安胃乳,ALUMAG GEL COMPOUND,懸液劑,oral_suspension,oral_suspension,ready_to_use,一天3至4次，或需要時服用。成人每次8ml(1包)，12歲以上適用成人劑量；6歲以上未滿12歲，每次4ml(1/2包)；3歲以上未滿6歲，每次2ml(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,oral,MR-A02: TFDA dosage form=懸液劑; approved use=一天3至4次，或需要時服用。成人每次8ml(1包)，12歲以上適用成人劑量；6歲以上未滿12歲，每次4ml(1/2包)；3歲以上未滿6歲，每次2ml(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=複方安胃乳 ALUMAG GEL COMPOUND.,緩解胃部不適或灼熱感、或經診斷為胃及十二指腸潰瘍、胃炎、食道炎所伴隨之胃酸過多。,緩解胃部不適或灼熱感、或經診斷為胃及十二指腸潰瘍、胃炎、食道炎所伴隨之胃酸過多。,acid_suppression; gastrointestinal,製 劑,active,2030/12/31,人人化學製藥股份有限公司,人人化學製藥股份有限公司中壢廠,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00910,內衛藥製字第014438號,1970,悠久樂Ｅ口服液１００ＭＬ,YUGULA E LIQUID 100 ML,液劑,oral_solution,oral_solution,ready_to_use,,oral,MR-A02: TFDA dosage form=液劑; approved use=; names=悠久樂Ｅ口服液１００ＭＬ YUGULA E LIQUID 100 ML.,習慣性早流產、末梢血行障害及其他維他命Ｅ缺乏症,習慣性早流產、末梢血行障害及其他維他命ｅ缺乏症,vitamin_or_mineral_drug,製 劑,active,2028/05/25,明通化學製藥股份有限公司第二廠,明通化學製藥股份有限公司第二廠,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00911,內衛藥製字第014442號,1970,賜力樂口服液,BIKANRO ORAL LIQUID,液劑,oral_solution,oral_solution,ready_to_use,,oral,MR-A02: TFDA dosage form=液劑; approved use=; names=賜力樂口服液 BIKANRO ORAL LIQUID.,消除疲勞、增強體力營養補給、維護肝臟正常功能,消除疲勞、增強體力營養補給、維護肝臟正常功能,other,製 劑,active,2028/05/25,明通化學製藥股份有限公司第二廠,明通化學製藥股份有限公司第二廠,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00912,衛署藥製字第013198號,1977,安比西林口服懸浮液用粉,"AMPICILLIN POWDER FOR ORAL SUSPENSION ""VPP""",懸液用粉劑,powder_for_oral_suspension,powder_for_oral_suspension,requires_reconstitution,,oral,"MR-A03: TFDA dosage form=懸液用粉劑; approved use=; names=安比西林口服懸浮液用粉 AMPICILLIN POWDER FOR ORAL SUSPENSION ""VPP"".",葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症,葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症,other,製 劑,active,2029/08/22,榮民製藥股份有限公司,榮民製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00913,衛署藥製字第015723號,1978,“榮民”康胃星懸液劑,ANTASIL SUSPENSION,懸液劑,oral_suspension,oral_suspension,ready_to_use,一天3至4次，或需要時服用。成人每次7g，12歲以上適用成人劑量；6歲以上未滿12歲，每次3.5g；3歲以上未滿6歲，每次1.75g，3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,oral,MR-A02: TFDA dosage form=懸液劑; approved use=一天3至4次，或需要時服用。成人每次7g，12歲以上適用成人劑量；6歲以上未滿12歲，每次3.5g；3歲以上未滿6歲，每次1.75g，3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=“榮民”康胃星懸液劑 ANTASIL SUSPENSION.,緩解胃部不適或灼熱感、或經診斷為胃及十二指腸潰瘍、胃炎、食道炎所伴隨之胃酸過多。,緩解胃部不適或灼熱感、或經診斷為胃及十二指腸潰瘍、胃炎、食道炎所伴隨之胃酸過多。,laxative; acid_suppression; gastrointestinal,製 劑,active,2028/10/17,榮民製藥股份有限公司,榮民製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00914,衛署藥製字第017187號,1979,胃液,"ANTAGEL LIQUID ""GCPC""",懸液劑,oral_suspension,oral_suspension,ready_to_use,一天3次，或需要時服用。成人每次12ML(1/2包)；3歲以上未滿6歲，每次3ML(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,oral,"MR-A02: TFDA dosage form=懸液劑; approved use=一天3次，或需要時服用。成人每次12ML(1/2包)；3歲以上未滿6歲，每次3ML(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=胃液 ANTAGEL LIQUID ""GCPC"".",緩解胃部不適或灼熱感、或經診斷為胃及十二指腸潰瘍、胃炎、食道炎所伴隨之胃酸過多，解除脹氣、緩解氣脹相關症狀。,緩解胃部不適或灼熱感、或經診斷為胃及十二指腸潰瘍、胃炎、食道炎所伴隨之胃酸過多，解除脹氣、緩解氣脹相關症狀。,laxative; acid_suppression; gastrointestinal,製 劑,active,2028/05/25,人人化學製藥股份有限公司,人人化學製藥股份有限公司中壢廠,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00915,衛署藥製字第017280號,1979,"""優良""優力黴素口服懸液用顆粒（賜福力欣）",ULEXIN FOR ORAL SUSPENSION (CEPHALEXIN),懸液用顆粒劑,granules_for_oral_suspension,granules_for_oral_suspension,requires_reconstitution,,oral,"MR-A03: TFDA dosage form=懸液用顆粒劑; approved use=; names=""優良""優力黴素口服懸液用顆粒（賜福力欣） ULEXIN FOR ORAL SUSPENSION (CEPHALEXIN).",葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症,葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症,antibiotic,製 劑,active,2029/04/26,優良化學製藥股份有限公司,瑞士藥廠股份有限公司新市廠,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00916,衛署藥製字第017392號,1979,“榮民”克痢必定懸液劑,KAOPECTIN SUSPENSION,懸液劑,oral_suspension,oral_suspension,ready_to_use,成人一次9ml，一天3次，或需要時服用。止瀉劑之服用間隔應在4小時以上。12歲以上，適用成人劑量；6歲以上未滿12歲，適用成人劑量之1/2。,oral,MR-A02: TFDA dosage form=懸液劑; approved use=成人一次9ml，一天3次，或需要時服用。止瀉劑之服用間隔應在4小時以上。12歲以上，適用成人劑量；6歲以上未滿12歲，適用成人劑量之1/2。; names=“榮民”克痢必定懸液劑 KAOPECTIN SUSPENSION.,緩解輕微或中度急性腹瀉。,緩解輕微或中度急性腹瀉。,other,製 劑,active,2029/05/08,榮民製藥股份有限公司,榮民製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
oral_liquid_00917,衛署藥製字第018098號,1979,施黴素口服懸浮液用粉,"SUPERCILLIN POWDER FOR ORAL SUSPENSION ""VPP""",懸液用粉劑,powder_for_oral_suspension,powder_for_oral_suspension,requires_reconstitution,,oral,"MR-A03: TFDA dosage form=懸液用粉劑; approved use=; names=施黴素口服懸浮液用粉 SUPERCILLIN POWDER FOR ORAL SUSPENSION ""VPP"".",葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症,葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症,antibiotic,製 劑,active,2029/07/12,榮民製藥股份有限公司,榮民製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T17:29:35+08:00
