review_id,license_number,chinese_name,english_name,dosage_form_raw,route_raw,review_type,reason,recommended_action,source_id,verified_at,review_reason,use_text_type,name_features,derived_preparation_type,decision,dosage_form_group,preparation_type,resolution_rule_id,confidence,official_evidence,resolved_at
review_04445,衛署藥製字第036160號,"""永豐""萬博黴素懸液用粉（安莫西林）",AMOLIN POWDER FOR ORAL SUSPENSION (AMOXICILLIN),懸液用粉劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_suspension,requires_reconstitution,MR-A03,high,"TFDA dosage form=懸液用粉劑; approved use=; names=""永豐""萬博黴素懸液用粉（安莫西林） AMOLIN POWDER FOR ORAL SUSPENSION (AMOXICILLIN).",2026-07-14T17:31:47+08:00
review_04450,衛署藥製字第036183號,敵蝨乳劑250毫克/毫升（苯甲酸苄酯）,DICE EMULSION 250MG/ML (BENZYL BENZOATE),乳劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,none,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=乳劑; approved use=; names=敵蝨乳劑250毫克/毫升（苯甲酸苄酯） DICE EMULSION 250MG/ML (BENZYL BENZOATE).,2026-07-14T17:31:47+08:00
review_04452,衛署藥製字第036229號,博視灌洗液,"PRO-VISION IRRIGATING SOLUTION ""S.T.""",體腔用液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=體腔用液劑; approved use=; names=博視灌洗液 PRO-VISION IRRIGATING SOLUTION ""S.T."".",2026-07-14T17:31:47+08:00
review_04465,衛署藥製字第036407號,尿石泄溶液,"UROCITRA SOLUTION ""GENTLE""",體腔用液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=體腔用液劑; approved use=; names=尿石泄溶液 UROCITRA SOLUTION ""GENTLE"".",2026-07-14T17:31:47+08:00
review_04481,衛署藥製字第036496號,紅嬰液,HONEN SOLUTION,液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=液劑; approved use=; names=紅嬰液 HONEN SOLUTION.,2026-07-14T17:31:47+08:00
review_04482,衛署藥製字第036501號,天仙感冒液,TIEN HSIEN ANTICOLD SOLUTION,液劑,一日3次。成人每次10ml，12歲以上適用成人劑量；6歲以上未滿12歲，每次5ml；3歲以上未滿6歲，每次2.5ml；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",volume_dosing_without_route_word,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=液劑; approved use=一日3次。成人每次10ml，12歲以上適用成人劑量；6歲以上未滿12歲，每次5ml；3歲以上未滿6歲，每次2.5ml；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=天仙感冒液 TIEN HSIEN ANTICOLD SOLUTION.,2026-07-14T17:31:47+08:00
review_04485,衛署藥製字第036574號,"""信東"" 賜福糖漿用顆粒５０公絲/公撮（西華克樂）","CERO GRANULES FOR SYRUP 50MG/ML ""S.T."" (CEFACLOR)",懸液用顆粒劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,requires_reconstitution,unresolved,,,MR-C01,low,"TFDA dosage form=懸液用顆粒劑; approved use=; names=""信東"" 賜福糖漿用顆粒５０公絲/公撮（西華克樂） CERO GRANULES FOR SYRUP 50MG/ML ""S.T."" (CEFACLOR).",2026-07-14T17:31:47+08:00
review_04486,衛署藥製字第036575號,"""信東"" 賜福糖漿用顆粒２５公絲/公撮（西華克樂）","CERO GRANULES FOR SYRUP 25MG/ML ""S.T."" (CEFACLOR)",懸液用顆粒劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,requires_reconstitution,unresolved,,,MR-C01,low,"TFDA dosage form=懸液用顆粒劑; approved use=; names=""信東"" 賜福糖漿用顆粒２５公絲/公撮（西華克樂） CERO GRANULES FOR SYRUP 25MG/ML ""S.T."" (CEFACLOR).",2026-07-14T17:31:47+08:00
review_04487,衛署藥製字第036576號,"""麥迪森""健特適點眼液３毫克/毫升","GENTAX EYE DROPS 3MG/ML ""MEDICINE"" (GENTAMICIN)",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=""麥迪森""健特適點眼液３毫克/毫升 GENTAX EYE DROPS 3MG/ML ""MEDICINE"" (GENTAMICIN).",2026-07-14T17:31:47+08:00
review_04493,衛署藥製字第037668號,"""應元""血利通滴劑９．６毫克（銀杏葉類黃酮配醣體）","CIRLITON DROPS 9.6MG(GINKGOFLAVONGLYCOSIDES)""Y.Y.""",滴劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=滴劑; approved use=; names=""應元""血利通滴劑９．６毫克（銀杏葉類黃酮配醣體） CIRLITON DROPS 9.6MG(GINKGOFLAVONGLYCOSIDES)""Y.Y."".",2026-07-14T17:31:47+08:00
review_04494,衛署藥製字第037669號,杏葆滴劑9.6毫克/毫升(銀杏葉類黃酮配醣體),EUMED DROPS 9.6MG/ML(GINGOFLAVONGLYCOSIDES),滴劑,18歲以上一次服用20滴，於飯前或飯後服用，每日早、中、晚各一次。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_drops,ready_to_use,MR-A02,high,TFDA dosage form=滴劑; approved use=18歲以上一次服用20滴，於飯前或飯後服用，每日早、中、晚各一次。; names=杏葆滴劑9.6毫克/毫升(銀杏葉類黃酮配醣體) EUMED DROPS 9.6MG/ML(GINGOFLAVONGLYCOSIDES).,2026-07-14T17:31:47+08:00
review_04495,衛署藥製字第037677號,"""五福"" 潔聖舒眼液","JANSON WETTING SOLUTION ""WU FU""",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=""五福"" 潔聖舒眼液 JANSON WETTING SOLUTION ""WU FU"".",2026-07-14T17:31:47+08:00
review_04509,衛署藥製字第037924號,點特靈單劑量點眼液,BAXICIN SINGLE DOSE UNIT EYE DROPS,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=點特靈單劑量點眼液 BAXICIN SINGLE DOSE UNIT EYE DROPS.,2026-07-14T17:31:47+08:00
review_04560,衛署藥製字第043152號,"""晟德""依普芬口服懸液劑20毫克/毫升","IBUPROFEN ORAL SUSPENSION 20MG/ML ""CENTER""",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,"TFDA dosage form=懸液劑; approved use=; names=""晟德""依普芬口服懸液劑20毫克/毫升 IBUPROFEN ORAL SUSPENSION 20MG/ML ""CENTER"".",2026-07-14T17:31:47+08:00
review_04563,衛署藥製字第043184號,〝杏輝〞如視點眼液0.1％,"VISCONE EYE DROPS 0.1% ""SINPHAR""",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=〝杏輝〞如視點眼液0.1％ VISCONE EYE DROPS 0.1% ""SINPHAR"".",2026-07-14T17:31:47+08:00
review_04567,衛署藥製字第044321號,〝晟德〞沙法克寧懸液劑,"SULFACOTRIM SUSPENSION ""CENTER""",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=懸液劑; approved use=; names=〝晟德〞沙法克寧懸液劑 SULFACOTRIM SUSPENSION ""CENTER"".",2026-07-14T17:31:47+08:00
review_04639,衛署藥製字第049331號,“晟德”樂可痢液,Lacoly Solution“Center”,液劑,詳見仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=液劑; approved use=詳見仿單。; names=“晟德”樂可痢液 Lacoly Solution“Center”.,2026-07-14T17:31:47+08:00
review_04644,衛署藥製字第049359號,胃樂佳懸浮液 20 毫克/毫升,Degastom Suspension 20mg/ml,懸液劑,使用前，充分振搖均勻。使用後瓶蓋拴緊。腹部彭滿及鼓腸：成人一次2ml(40mg)，一日三次飯後或飯間服用。3歲以上(含)，適用成人劑量。3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,TFDA dosage form=懸液劑; approved use=使用前，充分振搖均勻。使用後瓶蓋拴緊。腹部彭滿及鼓腸：成人一次2ml(40mg)，一日三次飯後或飯間服用。3歲以上(含)，適用成人劑量。3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=胃樂佳懸浮液 20 毫克/毫升 Degastom Suspension 20mg/ml.,2026-07-14T17:31:47+08:00
review_04658,衛署藥製字第050865號,台北氧氣醫用液態氧氣-中區,Taipei Oxygen Medical Liquid Oxygen-Central Region,醫用氣體(液態),詳見仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單。; names=台北氧氣醫用液態氧氣-中區 Taipei Oxygen Medical Liquid Oxygen-Central Region.,2026-07-14T17:31:47+08:00
review_04665,衛署藥製字第051202號,遠東醫用液態氧氣,FAR EASTERN Medical Liquid Oxygen,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=遠東醫用液態氧氣 FAR EASTERN Medical Liquid Oxygen.,2026-07-14T17:31:47+08:00
review_04666,衛署藥製字第051204號,“優生”壯骨原加強型口服溶液用粉劑,Zantal-S Powder for oral solution“Yu Sheng”,溶液用粉劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_solution,requires_reconstitution,MR-A03,high,TFDA dosage form=溶液用粉劑; approved use=; names=“優生”壯骨原加強型口服溶液用粉劑 Zantal-S Powder for oral solution“Yu Sheng”.,2026-07-14T17:31:47+08:00
review_04667,衛署藥製字第051206號,聯銓醫用液態氧氣,Lien-chung medical Liquid oxygen,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=聯銓醫用液態氧氣 Lien-chung medical Liquid oxygen.,2026-07-14T17:31:47+08:00
review_04675,衛署藥製字第051532號,聯華林德林園醫用液態氧氣,Linde-Lienhwa-LY  Medical Liquid Oxygen,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=聯華林德林園醫用液態氧氣 Linde-Lienhwa-LY  Medical Liquid Oxygen.,2026-07-14T17:31:47+08:00
review_04678,衛署藥製字第051539號,東聯醫用液態氧氣,Oriental Union Medical Liquid Oxygen,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=東聯醫用液態氧氣 Oriental Union Medical Liquid Oxygen.,2026-07-14T17:31:47+08:00
review_04679,衛署藥製字第051721號,遠榮林園醫用液態氧氣,YRIG LINYUAN MEDICAL LIQUID OXYGEN,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=遠榮林園醫用液態氧氣 YRIG LINYUAN MEDICAL LIQUID OXYGEN.,2026-07-14T17:31:47+08:00
review_04681,衛署藥製字第051819號,台北氧氣醫用液態氧氣,Taipei Oxygen Medical Liquid Oxygen,醫用氣體(液態),,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=; names=台北氧氣醫用液態氧氣 Taipei Oxygen Medical Liquid Oxygen.,2026-07-14T17:31:47+08:00
review_04682,衛署藥製字第052110號,“新鵬”骨樂舒靈口服溶液用粉劑,“SP” CASAMIN powder for oral solution,溶液用粉劑,詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_solution,requires_reconstitution,MR-A03,high,TFDA dosage form=溶液用粉劑; approved use=詳見仿單; names=“新鵬”骨樂舒靈口服溶液用粉劑 “SP” CASAMIN powder for oral solution.,2026-07-14T17:31:47+08:00
review_04691,衛署藥製字第052340號,聯華林德高雄醫用液態氧氣,Linde-Lienhwa-KH Medical Liquid Oxygen,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=聯華林德高雄醫用液態氧氣 Linde-Lienhwa-KH Medical Liquid Oxygen.,2026-07-14T17:31:47+08:00
review_04692,衛署藥製字第052344號,丙安醫用液態氧氣,Bing An Medical Liquid Oxygen,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=丙安醫用液態氧氣 Bing An Medical Liquid Oxygen.,2026-07-14T17:31:47+08:00
review_04693,衛署藥製字第052359號,明揚醫用液態氧氣,Minyang Medical Liquid Oxygen,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=明揚醫用液態氧氣 Minyang Medical Liquid Oxygen.,2026-07-14T17:31:47+08:00
review_04694,衛署藥輸字第020735號,愛特淚點眼液,ARTELAC EYE DROPS,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=愛特淚點眼液 ARTELAC EYE DROPS.,2026-07-14T17:31:47+08:00
review_04701,衛署藥輸字第021084號,必順寧滴劑,BILOKAN DROPS,滴劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=滴劑; approved use=; names=必順寧滴劑 BILOKAN DROPS.,2026-07-14T17:31:47+08:00
review_04707,衛署藥輸字第021269號,提目洛點眼液０．５％,TIMOLOL-POS EYE DROPS 0.5%,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=提目洛點眼液０．５％ TIMOLOL-POS EYE DROPS 0.5%.,2026-07-14T17:31:47+08:00
review_04721,衛署藥輸字第025973號,愛力舒視明點眼液,IRIS AG COOL,點眼液劑,1天3至6次，每次1至2滴。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=1天3至6次，每次1至2滴。; names=愛力舒視明點眼液 IRIS AG COOL.,2026-07-14T17:31:47+08:00
review_04725,衛部藥輸字第028267號,"""愛爾康""視舒坦康復力人工淚液點眼液",Systane Complete Lubricant Eye Drops,點眼乳劑,請詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼乳劑; approved use=請詳見仿單; names=""愛爾康""視舒坦康復力人工淚液點眼液 Systane Complete Lubricant Eye Drops.",2026-07-14T17:31:47+08:00
review_04738,內衛藥製字第010694號,"""人人""眼用滴劑",GENUINE EYE DROP,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,none,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=""人人""眼用滴劑 GENUINE EYE DROP.",2026-07-14T17:31:47+08:00
review_04798,衛署藥製字第050033號,胃逆舒口服懸浮液,Alginos Oral Suspension,懸液劑,詳見仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,TFDA dosage form=懸液劑; approved use=詳見仿單。; names=胃逆舒口服懸浮液 Alginos Oral Suspension.,2026-07-14T17:31:47+08:00
review_04817,衛署藥製字第033974號,達益寧—米液,DAELIN-B LIQUID,液劑,"通常成人每次30~40c.c.,一日三次",inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=液劑; approved use=通常成人每次30~40c.c.,一日三次; names=達益寧—米液 DAELIN-B LIQUID.",2026-07-14T17:31:47+08:00
review_04829,衛署藥製字第038508號,"""杏輝""旺滴點眼液","ONE TEAR EYE DROPS ""SINPHAR""",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=""杏輝""旺滴點眼液 ONE TEAR EYE DROPS ""SINPHAR"".",2026-07-14T17:31:47+08:00
review_04852,衛署藥輸字第023384號,e視界－５０點眼液,BALLADE E 50,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=e視界－５０點眼液 BALLADE E 50.,2026-07-14T17:31:47+08:00
