product_id,class_id,classification_evidence,source_id
oral_liquid_00821,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00821,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00822,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;CAFFEINE HYDRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00822,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;CAFFEINE HYDRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00822,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;CAFFEINE HYDRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00823,other,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;BROMPHENIRAMINE MALEATE;;BROMPHENIRAMINE MALEATE;;PHENYLEPHRINE HCL;;PHENYLEPHRINE HCL;;BROMPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00824,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (METHIONINE DL-;;LYSINE L-;;THIOCTIC ACID AMIDE (THIOCTAMIDE);;PYRIDOXINE(VITAMIN B6);;PANTOTHENATE CALCIUM;;THIAMINE HYDROCHLORIDE;;ANGELICA RADIX EXTRACT;;CAFFEINE HYDRATE;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;GINSENG RADIX EXTRACT;;CNIDIUM RHIZOMA EXTRACT;;RIBOFLAVIN (VIT B2);;NIACINAMIDE (NICOTINAMIDE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00825,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;DYPHYLLINE;;CAFFEINE SODIUM BENZOATE;;METHOXYPHENAMINE HCL;;GLYCYRRHIZA EXTRACT;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00825,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;DYPHYLLINE;;CAFFEINE SODIUM BENZOATE;;METHOXYPHENAMINE HCL;;GLYCYRRHIZA EXTRACT;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00826,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (LYSINE L- HCL ( EQ TO L-LYSINE HCL);;NIACINAMIDE (NICOTINAMIDE);;METHIONINE DL-;;THIAMINE HYDROCHLORIDE;;PYRIDOXINE HCL;;CAFFEINE HYDRATE;;CNIDII RHIZOMA EXTRACT;;ANGELICA RADIX EXTRACT;;PANTOTHENATE CALCIUM;;THIOCTIC ACID AMIDE (THIOCTAMIDE);;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;RIBOFLAVIN (VIT B2);;GINSENG RADIX EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00827,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;CAFFEINE (ANHYDROUS);;DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE (ANHYDROUS);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00827,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;CAFFEINE (ANHYDROUS);;DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE (ANHYDROUS);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00828,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE (ANHYDROUS);;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CARBINOXAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00828,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE (ANHYDROUS);;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CARBINOXAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00829,cough,Multi-signal pharmacologic rule uses TFDA active summary (PYRILAMINE MALEATE (MEPYRAMINE MALEATE);;POTASSIUM GUAIACOLSULFONATE;;CODEINE PHOSPHATE;;PHENYLEPHRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00830,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (CNIDIUM RHIZOMA EXTRACT;;NIACINAMIDE (NICOTINAMIDE);;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;PANTOTHENATE CALCIUM;;CAFFEINE HYDRATE;;THIOCTIC ACID AMIDE (THIOCTAMIDE);;THIAMINE HYDROCHLORIDE;;ANGELICA RADIX EXTRACT;;PYRIDOXINE HCL;;RIBOFLAVIN (VIT B2);;LYSINE L- HCL ( EQ TO L-LYSINE HCL);;GINSENG RADIX EXTRACT;;METHIONINE DL-); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00831,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00831,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00831,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00832,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (BROMHEXINE HCL;;DOXYLAMINE SUCCINATE;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;BROMHEXINE HCL;;DOXYLAMINE SUCCINATE;;BROMHEXINE HCL;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;DOXYLAMINE SUCCINATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00833,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00833,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00834,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (METHIONINE DL-;;THIAMINE HYDROCHLORIDE;;PYRIDOXINE(VITAMIN B6);;RIBOFLAVIN (VIT B2);;GINSENG RADIX EXTRACT;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;CAFFEINE HYDRATE;;LYSINE L-;;CNIDIUM RHIZOMA EXTRACT;;ANGELICA RADIX EXTRACT;;PANTOTHENATE CALCIUM;;NICOTINAMIDE;;THIOCTIC ACID AMIDE (THIOCTAMIDE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00835,cough,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;Ipecac Fluidextract;;DEXTROMETHORPHAN HBR;;Ipecac Fluidextract); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00836,other,Multi-signal pharmacologic rule uses TFDA active summary (ABACAVIR SULFATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00837,other,Multi-signal pharmacologic rule uses TFDA active summary (ANHYDROUS SEVELAMER CARBONATE;;ANHYDROUS SEVELAMER CARBONATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00838,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;PLATYCODON FLUID EXTRACT;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;PLATYCODON FLUID EXTRACT;;CHLORPHENIRAMINE MALEATE;;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;CODEINE PHOSPHATE;;PLATYCODON FLUID EXTRACT;;PLATYCODON FLUID EXTRACT;;CODEINE PHOSPHATE;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00838,cough,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;PLATYCODON FLUID EXTRACT;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;PLATYCODON FLUID EXTRACT;;CHLORPHENIRAMINE MALEATE;;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;CODEINE PHOSPHATE;;PLATYCODON FLUID EXTRACT;;PLATYCODON FLUID EXTRACT;;CODEINE PHOSPHATE;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00839,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;CASSIA LIQUID EXTRACT;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CASSIA LIQUID EXTRACT;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CASSIA LIQUID EXTRACT;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CASSIA LIQUID EXTRACT;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;CASSIA LIQUID EXTRACT;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CASSIA LIQUID EXTRACT;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00839,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;CASSIA LIQUID EXTRACT;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CASSIA LIQUID EXTRACT;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CASSIA LIQUID EXTRACT;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CASSIA LIQUID EXTRACT;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;CASSIA LIQUID EXTRACT;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CASSIA LIQUID EXTRACT;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00840,other,Multi-signal pharmacologic rule uses TFDA active summary (ATOMOXETINE HYDROCHLORIDE;;ATOMOXETINE HYDROCHLORIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00841,antibiotic,Multi-signal pharmacologic rule uses TFDA active summary (CLAVULANIC ACID;;AMOXICILLIN); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00842,other,Multi-signal pharmacologic rule uses TFDA active summary (LAMIVUDINE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00843,other,Multi-signal pharmacologic rule uses TFDA active summary (RISPERIDONE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00844,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (POLYGALA EXTRACT;;PLATYCODON EXTRACT;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERIN ETHER;;PLATYCODON EXTRACT;;POLYGALA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;POLYGALA EXTRACT;;GLYCYRRHIZA EXTRACT;;PLATYCODON EXTRACT;;GLYCYRRHIZA EXTRACT;;PLATYCODON EXTRACT;;POLYGALA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;GLYCYRRHIZA EXTRACT;;PLATYCODON EXTRACT;;POLYGALA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;GLYCYRRHIZA EXTRACT;;POLYGALA EXTRACT;;PLATYCODON EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00845,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (THIAMINE HYDROCHLORIDE;;CAFFEINE;;RIBOFLAVIN (VIT B2);;CONIOSELINI RHIZOMA EXTRACT;;NIACINAMIDE (NICOTINAMIDE);;HOELEN;;GINSENG RADIX EXTRACT;;PANTOTHENATE CALCIUM;;PYRIDOXINE(VITAMIN B6);;LYSINE L-;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;METHIONINE DL-); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00846,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (VITAMIN A PALMITATE;;CYANOCOBALAMIN (VIT B12);;ASCORBIC ACID (VIT C);;THIAMINE HYDROCHLORIDE;;PANTHENOL D- (EQ TO D-PANTHENOL);;NIACINAMIDE (NICOTINAMIDE);;ERGOCALCIFEROL (VIT D2CALCIFEROL);;PYRIDOXINE HCL;;RIBOFLAVIN PHOSPHATE SODIUM); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00847,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (METHIONINE DL-;;LYSINE L-;;CNIDIUM EXTRACT;;GINSENG RADIX EXTRACT;;NIACINAMIDE (NICOTINAMIDE);;PANTOTHENATE CALCIUM;;ANGELICA RADIX EXTRACT;;THIOCTIC ACID AMIDE (THIOCTAMIDE);;RIBOFLAVIN (VIT B2);;VITAMIN B6 (HCL);;THIAMINE (VITAMIN B1);;CAFFEINE ANHYDROUS;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00848,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;CODEINE PHOSPHATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DIPHENHYDRAMINE HCL;;DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DIPHENHYDRAMINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;DIPHENHYDRAMINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;DIPHENHYDRAMINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00848,cough,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;CODEINE PHOSPHATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DIPHENHYDRAMINE HCL;;DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DIPHENHYDRAMINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;DIPHENHYDRAMINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;DIPHENHYDRAMINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00848,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;CODEINE PHOSPHATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DIPHENHYDRAMINE HCL;;DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DIPHENHYDRAMINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;DIPHENHYDRAMINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;DIPHENHYDRAMINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00849,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;POTASSIUM GUAIACOLSULFONATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00849,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;POTASSIUM GUAIACOLSULFONATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00850,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00850,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;CAFFEINE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00851,neurologic,Multi-signal pharmacologic rule uses TFDA active summary (LEVETIRACETAM); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00852,other,Multi-signal pharmacologic rule uses TFDA active summary (TRIPROLIDINE HCL;;PSEUDOEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00853,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (BROMHEXINE HCL;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;DOXYLAMINE SUCCINATE;;BROMHEXINE HCL;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;DOXYLAMINE SUCCINATE;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;DOXYLAMINE SUCCINATE;;BROMHEXINE HCL;;DOXYLAMINE SUCCINATE;;BROMHEXINE HCL;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;BROMHEXINE HCL;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;DOXYLAMINE SUCCINATE;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE);;BROMHEXINE HCL;;DOXYLAMINE SUCCINATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00854,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DIPHENHYDRAMINE HCL;;EPHEDRINE HCL (EQ TO EPHEDRINE HYDROCHLORIDE);;AMMONIUM CHLORIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
